date,activation_regime_allocator,capital_weight_regime_allocator,activation_trend_cta,capital_weight_trend_cta,activation_defensive,capital_weight_defensive,slow_posture,leverage_ceiling,fast_override
2015-01-29,0.679638217052793,0.4254589318872279,0.3985198092558518,0.2494765716930334,0.5192657580225251,0.3250644964197387,aggressive,1.1895495863802186,False
2015-01-30,0.6516171000762108,0.42517034767540796,0.40009231785964844,0.2610542139958442,0.48089299340088154,0.3137754383287477,aggressive,1.1895495863802186,False
2015-02-02,0.6540911537268168,0.43461363408145526,0.40155321793992915,0.26681373434208566,0.44935018541663146,0.2985726315764591,aggressive,1.1895495863802186,False
2015-02-03,0.5805528832390238,0.3993522682423502,0.39969469553514125,0.274943054930409,0.4734887072226144,0.32570467682724086,aggressive,1.1895495863802186,False
2015-02-04,0.521393020668277,0.3752313448646621,0.40019445013990496,0.2880082697326888,0.4679366928949657,0.33676038540264913,aggressive,1.1895495863802186,False
2015-02-05,0.488024334155669,0.352081383817574,0.40030418232482423,0.2887963582896461,0.49778377626297055,0.3591222578927798,aggressive,1.1895495863802186,False
2015-02-06,0.46130490905902827,0.3324275468410113,0.4061432997762365,0.292676748413383,0.5202373588702739,0.37489570474560574,aggressive,1.1678563834627302,False
2015-02-09,0.44188102337613366,0.3312339804823506,0.4036280409358025,0.3025595478438462,0.4885358991083514,0.3662064716738032,aggressive,1.1678563834627302,False
2015-02-10,0.43164564793592264,0.3212712028977308,0.4082299047655059,0.30384300916734747,0.5036798112485951,0.37488578793492167,aggressive,1.1678563834627302,False
2015-02-11,0.42604150937747476,0.3152843130691927,0.41109106538867524,0.30422050740862316,0.5141605017275579,0.38049517952218415,aggressive,1.1678563834627302,False
2015-02-12,0.4205579881368614,0.3092177127915756,0.41093301347915545,0.3021408940572132,0.5285798181960852,0.38864139315121116,aggressive,1.1678563834627302,False
2015-02-13,0.4139584188266553,0.3015919558835904,0.41610448998762967,0.3031554892470093,0.5425148763387002,0.3952525548694003,aggressive,1.1678563834627302,False
2015-02-17,0.41137953663604165,0.29843598713486946,0.4166032750441619,0.30222555708069043,0.5504686967504154,0.39933845578444005,aggressive,1.1678563834627302,False
2015-02-18,0.4100545111794428,0.2954868278113596,0.41755266467977287,0.3008900255127638,0.5601180036916773,0.4036231466758766,aggressive,1.1678563834627302,False
2015-02-19,0.41380886610892326,0.2962426557687265,0.42073824582806185,0.301203346606818,0.5623106938206687,0.4025539976244555,aggressive,1.1678563834627302,False
2015-02-20,0.4077934571766064,0.29263410684159935,0.4198469041324644,0.30128370536314336,0.5658863932374932,0.40608218779525734,aggressive,1.1678563834627302,False
2015-02-23,0.40514329517368447,0.2913956418850223,0.41658190852297716,0.29962276083009287,0.5686294788676858,0.4089815972848848,aggressive,1.1678563834627302,False
2015-02-24,0.4034082297908468,0.2916206225097876,0.40745367450149816,0.2945450425332976,0.5724704071161435,0.4138343349569147,aggressive,1.1678563834627302,False
2015-02-25,0.40483474044542944,0.2938746375795502,0.3978226141678554,0.28878444678659404,0.5749189608516486,0.41734091563385567,aggressive,1.1678563834627302,False
2015-02-26,0.4035523855386914,0.2898261519585335,0.3970832728946896,0.2851801181562688,0.5917589988866703,0.42499372988519774,aggressive,1.1678563834627302,False
2015-02-27,0.4008540168158594,0.2878285177242505,0.3941647736193199,0.28302538522915704,0.5976646725700089,0.4291460970465924,aggressive,1.1678563834627302,False
2015-03-02,0.40040573494036924,0.28437671460107516,0.40124547358634505,0.28497311494309757,0.6063604688782379,0.4306501704558272,aggressive,1.1678563834627302,False
2015-03-03,0.39360934459031127,0.27911240640277163,0.4088430199858317,0.28991476121583637,0.6077656535448985,0.43097283238139206,aggressive,1.1678563834627302,False
2015-03-04,0.3977354247666392,0.28006266573578775,0.411280150004488,0.2896000909198693,0.6111502431957146,0.430337243344343,aggressive,1.1678563834627302,False
2015-03-05,0.40074372890927645,0.28141957113087707,0.4168276776321932,0.2927144152548607,0.6064366228180326,0.4258660136142623,aggressive,1.1678563834627302,False
2015-03-06,0.41473429571068315,0.2987650194729317,0.4271935400088017,0.3077403716534568,0.5462343274492134,0.39349460887361154,aggressive,1.1678563834627302,False
2015-03-09,0.4178050033960376,0.3132210122616328,0.4292875788464974,0.32182929573533353,0.4868058059251336,0.36494969200303357,aggressive,1.1318619056151107,False
2015-03-10,0.4306387724852695,0.33771737680724734,0.4237906209188387,0.33234689014705565,0.42071604493991044,0.329935733045697,aggressive,1.1318619056151107,False
2015-03-11,0.4289381371382481,0.3502523302014691,0.4181420300813623,0.3414366961358975,0.37757446074965395,0.3083109736626334,aggressive,1.1318619056151107,False
